name	x	y	z	material
F7	-0.07187662505917264	0.07310352742670875	0.025790455878913307	EEG
F3	-0.05180903841183724	0.08668789888287941	0.07871409302883386	EEG
Fz	-0.001229271161566281	0.09327445200029715	0.1026392934768164	EEG
F4	0.050274277731628736	0.08743838910239796	0.07727065434234194	EEG
F8	0.07143526925150917	0.07450512647808137	0.025101027393177114	EEG
FC5	-0.07890597635539306	0.05136738419239063	0.062962347939219	EEG
FC1	-0.03571586037883836	0.06171405984105545	0.11798301537735344	EEG
FC2	0.033130982370817734	0.06182848606183057	0.1167816981344542	EEG
FC6	0.0778466192866476	0.052098811200362666	0.06286710628925257	EEG
C3	-0.0671487229331174	0.023358230537446293	0.10451068106024831	EEG
Cz	-0.0013741334028190722	0.027617093595102737	0.14019949417439556	EEG
C4	0.06532888071838541	0.0235731049615695	0.10369243420047652	EEG
CP5	-0.08151351110863697	-0.013345693814222136	0.07313262712367305	EEG
CP1	-0.03742512541749303	-0.0108242377168398	0.13344371157184132	EEG
CP2	0.036471959575241124	-0.010903791502932459	0.1328122726312171	EEG
CP6	0.08140110772413488	-0.013462042634867975	0.07336367003861291	EEG
P7	-0.07445796452347851	-0.042123164958505765	0.04127363138738122	EEG
P3	-0.0550382318026169	-0.04421030466234088	0.09990897692200874	EEG
Pz	-0.001709445046746896	-0.045212993324122014	0.12667292418209622	EEG
P4	0.05363601546337514	-0.04433452185507687	0.100516027732151	EEG
P8	0.07103247088902218	-0.04225997601209522	0.0411988627819509	EEG
POz	-0.00189982442989459	-0.06805409916590743	0.09590999936124336	EEG
